text
"After criticism, the National Park Service has restored an old Underground Railroad webpage that prominently features Harriet Tubman https://t.co/ZivC9nkkzb"
"The Supreme Court has allowed President Trump to enforce the Alien Enemies Act for rapid deportations for now, handing the White House a significant victory https://t.co/Ki7A70tBoC"
"Markets closed mixed after a roller coaster day in which stocks tumbled, surged, then bounced around because of tariff fears https://t.co/di9Kr8xVUn"
The Supreme Court has paused a court-imposed midnight deadline to return a Maryland man mistakenly deported to El Salvador back to the US https://t.co/6ZF4pXj8iz
"Europe is ""ready to negotiate"" with the US and has offered to scrap tariffs on industrial goods, EU chief says. https://t.co/AzJrSTuegU"
US stocks enter bear market territory as tariff misery continues on Wall Street. https://t.co/b88d72gmYn
JPMorgan CEO Jamie Dimon sounds the alarm bell on tariffs https://t.co/UVa5gUh0XJ
"Japan's Nikkei plunges more than 8% after opening, deepening global stocks rout https://t.co/FvkvrN5AlR https://t.co/Gs0pZ0aYva"
US stock futures declined sharply Sunday evening after two sessions of selloffs that wiped away over $5.4 trillion in market value https://t.co/pWmoiDeosO
Rising river levels in Kentucky prompt evacuations and warnings to move to safer ground with water rescues underway as violent storms sweep through central US https://t.co/y9rTsj8l5V
UConn crushes defending champion South Carolina to win its 12th NCAA women's basketball title https://t.co/EvaxYdqvjx https://t.co/cwPl0WS8TO
"Alex Ovechkin breaks Wayne Gretzky's NHL all-time career goals record, scoring his 895th goal https://t.co/5Y96clGnAo"
"RT @CNNPR: JUST ANNOUNCED: CNN to host a Town Hall with Sen. Bernie Sanders, moderated by @andersoncooper live from Washington, DC on Wedne…"
"Pope Francis makes a surprise public appearance, his first since leaving the hospital, greeting crowds from a wheelchair at the Vatican https://t.co/YnYKPxdcrR https://t.co/yqvOoHgMC3"
"Theodore McCarrick, a former Catholic archbishop who was accused of sexual abuse, has died at 94 https://t.co/TgNvF7Hvik https://t.co/h1v1S2l020"
The Supreme Court has allowed the Trump administration to freeze millions of dollars in grants used to address teacher shortages https://t.co/ZuKLD30kBy
A federal judge has ordered the US government to bring back a Maryland man who was mistakenly deported to El Salvador by 11:59 p.m. on April 7 https://t.co/kvjK2ih0wX
"The Dow tumbled more than 2,200 points, and the Nasdaq closed in a bear market as investors fear tariffs could drive the economy into a recession https://t.co/xglYYkdkZg"
"The Dow plunges 2,000 points as a sell-off caused by President Trump's tariffs sent stocks tumbling for a second day https://t.co/uHXhS69d7m"
The cost of the US military offensive against the Houthis is nearing $1 billion even as the attacks have had limited impact https://t.co/asMwWNLxWx
Trump extends the TikTok ban deadline for another 75 days as his staff works on a deal to save the app in the US https://t.co/RfxpVCIDoR
"Fear grips Wall Street and the Dow falls another 1,000 points at opening after China retaliates against Trump's tariffs
https://t.co/4rj6R7pM7J"
Comedian Russell Brand charged with rape and sexual assault by UK police https://t.co/nAKrXOrZOj
"BREAKING: The US economy added a stronger-than-expected 228,000 jobs in March as the unemployment rate ticked higher to 4.2%
https://t.co/wy2cuNgx9B"
China says it will impose 34% tariffs on all imports from the US from April 10 in retaliation for President Trump's trade war https://t.co/UqqA8JBSk1
South Korean court removes President Yoon Suk Yeol from office over martial law saga https://t.co/VmhMq3pGB6
A Michigan couple has been released after nearly a month in a Mexican prison over a payment dispute with a timeshare company. https://t.co/FVrq21K0t0
"The Trump administration is considering freezing $510 million in grants to Brown University over DEI policies and antisemitism response, official says. 
https://t.co/T51kijb74i"
"Judge says he'll determine whether ""probable cause"" exists to hold Trump officials in contempt for violating court orders on deportation flights. https://t.co/cT1H3Vb54e"
"The Senate has voted to confirm Dr. Oz as the head of the Centers for Medicare and Medicaid Services.

Read more: https://t.co/VZgLQNfYJH https://t.co/5HhJYyIn90"
"Dow falls over 1,600 points as all three major market indexes post their worst day since 2020. https://t.co/CrReihdrj2"
"Stocks tumble and the Dow slumps more than 1,100 points to start the trading day as President Donald Trump's tariffs roil global markets
https://t.co/zfnxIaIxFc"
"A new report says DOGE drove layoff plans to their third highest-ever level in March, accounting for nearly 80% of the job cuts announced last month
https://t.co/79kgq1ZiB4"
"Hungary announces it is withdrawing from the International Criminal Court as it hosts Israeli leader Benjamin Netanyahu on a state visit
https://t.co/nb8M8i2T0d"
